bootstrap_iteration,pr_auc,roc_auc,precision,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
148,0.745143668345894,0.9784484072549916,0.8,0.691358024691358,0.9827160493827161,0.837037037037037,0.7202313879105429,0.7417218543046357,0.9562289562289562,0.5,56,796,14,25
149,0.8533777310642702,0.9813138241121779,0.8666666666666667,0.6419753086419753,0.9901234567901235,0.8160493827160493,0.7250931859832958,0.7375886524822695,0.9584736251402918,0.5,52,802,8,29
150,0.8400263775892935,0.9920438957475994,0.8714285714285714,0.7530864197530864,0.9888888888888889,0.8709876543209877,0.7927821687440225,0.8079470198675497,0.9674523007856342,0.5,61,801,9,20
151,0.7611542632633925,0.9781130925163846,0.8181818181818182,0.6666666666666666,0.9851851851851852,0.825925925925926,0.7155417527999327,0.7346938775510203,0.9562289562289562,0.5,54,798,12,27
152,0.8355656732764786,0.983493369913123,0.8656716417910447,0.7160493827160493,0.9888888888888889,0.8524691358024692,0.7684844799243862,0.7837837837837838,0.9640852974186308,0.5,58,801,9,23
153,0.7287535435619436,0.9716659045877152,0.7971014492753623,0.6790123456790124,0.9827160493827161,0.8308641975308642,0.7117120772415119,0.7333333333333334,0.9551066217732884,0.5,55,796,14,26
154,0.7852444614489313,0.9601280292638317,0.8305084745762712,0.6049382716049383,0.9876543209876543,0.7962962962962963,0.6850993704034831,0.7,0.9528619528619529,0.5,49,800,10,32
155,0.9038721233743073,0.9937509525986893,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
156,0.9067336491206768,0.9947721383935375,0.90625,0.7160493827160493,0.9925925925925926,0.854320987654321,0.788985734036235,0.7999999999999999,0.9674523007856342,0.5,58,804,6,23
157,0.7907331596357069,0.9792409693644261,0.8032786885245902,0.6049382716049383,0.9851851851851852,0.7950617283950617,0.671775147431267,0.6901408450704226,0.9506172839506173,0.5,49,798,12,32
158,0.8584273997317408,0.9907178783721994,0.859375,0.6790123456790124,0.9888888888888889,0.8339506172839506,0.7436259270271832,0.7586206896551724,0.9607182940516273,0.5,55,801,9,26
159,0.7893652932757803,0.9869684499314129,0.8571428571428571,0.6666666666666666,0.9888888888888889,0.8277777777777777,0.7352060597618595,0.75,0.9595959595959596,0.5,54,801,9,27
160,0.8696986569835081,0.9922267946959304,0.8666666666666667,0.8024691358024691,0.9876543209876543,0.8950617283950617,0.8180959881038617,0.8333333333333334,0.9708193041526375,0.5,65,800,10,16
161,0.8760324558825542,0.9872123151958543,0.9076923076923077,0.7283950617283951,0.9925925925925926,0.8604938271604938,0.7970143579367378,0.8082191780821918,0.9685746352413019,0.5,59,804,6,22
162,0.8554402692580642,0.985413808870599,0.8714285714285714,0.7530864197530864,0.9888888888888889,0.8709876543209877,0.7927821687440225,0.8079470198675497,0.9674523007856342,0.5,61,801,9,20
163,0.8104998512414935,0.9828989483310471,0.8769230769230769,0.7037037037037037,0.9901234567901235,0.8469135802469137,0.7669898444528196,0.7808219178082192,0.9640852974186308,0.5,57,802,8,24
164,0.8129206496029148,0.9780368846212468,0.8656716417910447,0.7160493827160493,0.9888888888888889,0.8524691358024692,0.7684844799243862,0.7837837837837838,0.9640852974186308,0.5,58,801,9,23
165,0.8038053616600913,0.9882487425697302,0.8571428571428571,0.6666666666666666,0.9888888888888889,0.8277777777777777,0.7352060597618595,0.75,0.9595959595959596,0.5,54,801,9,27
166,0.7957999089078783,0.9876085962505715,0.8333333333333334,0.6790123456790124,0.9864197530864197,0.832716049382716,0.7304488726499313,0.7482993197278912,0.9584736251402918,0.5,55,799,11,26
167,0.7785495948029272,0.9796982167352537,0.8360655737704918,0.6296296296296297,0.9876543209876543,0.808641975308642,0.702693668861158,0.7183098591549297,0.9551066217732884,0.5,51,800,10,30
168,0.8565034869814442,0.9808565767413504,0.8923076923076924,0.7160493827160493,0.991358024691358,0.8537037037037036,0.7820021011947788,0.7945205479452054,0.9663299663299664,0.5,58,803,7,23
169,0.8148075481686214,0.9894985520499924,0.873015873015873,0.6790123456790124,0.9901234567901235,0.8345679012345679,0.7504363171203915,0.7638888888888891,0.9618406285072951,0.5,55,802,8,26
170,0.8348616497824491,0.9896509678402683,0.8309859154929577,0.7283950617283951,0.9851851851851852,0.8567901234567901,0.7575158736728683,0.7763157894736843,0.9618406285072951,0.5,59,798,12,22
171,0.8519428343998975,0.9843926230757506,0.859375,0.6790123456790124,0.9888888888888889,0.8339506172839506,0.7436259270271832,0.7586206896551724,0.9607182940516273,0.5,55,801,9,26
172,0.740958754400518,0.982868465172992,0.7887323943661971,0.691358024691358,0.9814814814814815,0.8364197530864197,0.7142666974943136,0.7368421052631579,0.9551066217732884,0.5,56,795,15,25
173,0.8060092119951877,0.9891327541533304,0.8382352941176471,0.7037037037037037,0.9864197530864197,0.8450617283950617,0.7472353925631989,0.7651006711409395,0.9607182940516273,0.5,57,799,11,24
174,0.8236047351027462,0.9912818167962202,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
175,0.753185422999552,0.9852613930803231,0.8208955223880597,0.6790123456790124,0.9851851851851852,0.8320987654320988,0.7240711912422413,0.7432432432432432,0.957351290684624,0.5,55,798,12,26
176,0.8323573193622495,0.989620484682213,0.8472222222222222,0.7530864197530864,0.9864197530864197,0.8697530864197531,0.7800431425893298,0.7973856209150327,0.9652076318742986,0.5,61,799,11,20
177,0.8367223693999615,0.9831732967535436,0.8115942028985508,0.691358024691358,0.9839506172839506,0.8376543209876544,0.7263181086774385,0.7466666666666666,0.957351290684624,0.5,56,797,13,25
178,0.8583958357051785,0.9834476451760401,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
179,0.8661193517662559,0.9853680841335162,0.8805970149253731,0.7283950617283951,0.9901234567901235,0.8592592592592593,0.7832889094851012,0.7972972972972973,0.9663299663299664,0.5,59,802,8,22
180,0.9671234974130241,0.9974241731443378,0.9253731343283582,0.7654320987654321,0.9938271604938271,0.8796296296296295,0.8277021981672461,0.8378378378378379,0.9730639730639731,0.5,62,805,5,19
181,0.794381546802913,0.9887212315195855,0.855072463768116,0.7283950617283951,0.9876543209876543,0.8580246913580247,0.7701362029852181,0.7866666666666667,0.9640852974186308,0.5,59,800,10,22
182,0.8307992438160918,0.9870446578265508,0.84375,0.6666666666666666,0.9876543209876543,0.8271604938271604,0.7285059913574993,0.7448275862068966,0.9584736251402918,0.5,54,800,10,27
183,0.8536705738409873,0.9789666209419297,0.875,0.691358024691358,0.9901234567901235,0.8407407407407408,0.7587458626968672,0.7724137931034484,0.9629629629629629,0.5,56,802,8,25
184,0.8445576433419407,0.9852004267642127,0.8688524590163934,0.654320987654321,0.9901234567901235,0.8222222222222222,0.733612190291049,0.7464788732394366,0.9595959595959596,0.5,53,802,8,28
185,0.8267474503669587,0.9754762993446122,0.8507462686567164,0.7037037037037037,0.9876543209876543,0.845679012345679,0.7536800503636713,0.7702702702702703,0.9618406285072951,0.5,57,800,10,24
186,0.7675324828615755,0.97422648986435,0.8461538461538461,0.6790123456790124,0.9876543209876543,0.8333333333333333,0.7369653309689015,0.7534246575342466,0.9595959595959596,0.5,55,800,10,26
187,0.8770493611099983,0.9846974546563023,0.9180327868852459,0.691358024691358,0.9938271604938271,0.8425925925925926,0.7799899724358854,0.7887323943661971,0.9663299663299664,0.5,56,805,5,25
188,0.9074266956987412,0.9856576741350404,0.9104477611940298,0.7530864197530864,0.9925925925925926,0.8728395061728396,0.8128977686065312,0.8243243243243243,0.9708193041526375,0.5,61,804,6,20
189,0.8133218203189481,0.9766803840877916,0.8870967741935484,0.6790123456790124,0.991358024691358,0.8351851851851853,0.7574024743246858,0.7692307692307693,0.9629629629629629,0.5,55,803,7,26
190,0.8129653814179969,0.980246913580247,0.8461538461538461,0.5432098765432098,0.9901234567901235,0.7666666666666666,0.6540351578579793,0.6616541353383459,0.9494949494949495,0.5,44,802,8,37
191,0.8495188061283896,0.9917543057460754,0.8857142857142857,0.7654320987654321,0.9901234567901235,0.8777777777777778,0.8072923249107185,0.8211920529801325,0.9696969696969697,0.5,62,802,8,19
192,0.7662423959781198,0.9786922725194329,0.8,0.691358024691358,0.9827160493827161,0.837037037037037,0.7202313879105429,0.7417218543046357,0.9562289562289562,0.5,56,796,14,25
193,0.880319942253462,0.9874104557232128,0.8870967741935484,0.6790123456790124,0.991358024691358,0.8351851851851853,0.7574024743246858,0.7692307692307693,0.9629629629629629,0.5,55,803,7,26
194,0.830018831815091,0.9885383325712545,0.8833333333333333,0.654320987654321,0.991358024691358,0.8228395061728395,0.7406713599009056,0.75177304964539,0.9607182940516273,0.5,53,803,7,28
195,0.8369159748901128,0.9721841182746532,0.8529411764705882,0.7160493827160493,0.9876543209876543,0.8518518518518519,0.7619394879445857,0.7785234899328859,0.9629629629629629,0.5,58,800,10,23
196,0.8116273966122625,0.9896509678402683,0.8412698412698413,0.654320987654321,0.9876543209876543,0.8209876543209876,0.7199758024033276,0.7361111111111113,0.957351290684624,0.5,53,800,10,28
197,0.8508126151024932,0.9836305441243713,0.8387096774193549,0.6419753086419753,0.9876543209876543,0.8148148148148148,0.7113724896972187,0.7272727272727273,0.9562289562289562,0.5,52,800,10,29
198,0.8725476356985447,0.9933851547020272,0.9107142857142857,0.6296296296296297,0.9938271604938271,0.8117283950617284,0.7385061679748308,0.7445255474452555,0.9607182940516273,0.5,51,805,5,30
199,0.824639227776415,0.9827160493827161,0.8620689655172413,0.6172839506172839,0.9901234567901235,0.8037037037037037,0.7078294130344542,0.7194244604316548,0.9562289562289562,0.5,50,802,8,31
200,0.8146654601691671,0.9822892851699436,0.8571428571428571,0.6666666666666666,0.9888888888888889,0.8277777777777777,0.7352060597618595,0.75,0.9595959595959596,0.5,54,801,9,27
201,0.753065340805457,0.9855814662399024,0.8205128205128205,0.7901234567901234,0.9827160493827161,0.8864197530864197,0.7861071729332973,0.8050314465408805,0.9652076318742986,0.5,64,796,14,17
202,0.8053558739148272,0.9883554336229234,0.8266666666666667,0.7654320987654321,0.9839506172839506,0.8746913580246913,0.7759129137172565,0.7948717948717949,0.9640852974186308,0.5,62,797,13,19
203,0.8766234212817858,0.9853985672915714,0.9259259259259259,0.6172839506172839,0.9950617283950617,0.8061728395061728,0.7377718280289619,0.7407407407407407,0.9607182940516273,0.5,50,806,4,31
204,0.8847110519367698,0.9877305288827922,0.9206349206349206,0.7160493827160493,0.9938271604938271,0.8549382716049383,0.7961270891959873,0.8055555555555556,0.9685746352413019,0.5,58,805,5,23
205,0.9034665157217547,0.9800182898948331,0.9354838709677419,0.7160493827160493,0.9950617283950617,0.8555555555555555,0.8034324589521528,0.811188811188811,0.9696969696969697,0.5,58,806,4,23
206,0.7752927924203982,0.9875476299344612,0.8472222222222222,0.7530864197530864,0.9864197530864197,0.8697530864197531,0.7800431425893298,0.7973856209150327,0.9652076318742986,0.5,61,799,11,20
207,0.9082730177622786,0.9931717725956409,0.8727272727272727,0.5925925925925926,0.991358024691358,0.7919753086419753,0.6975521108622789,0.7058823529411765,0.9551066217732884,0.5,48,803,7,33
208,0.904772038734016,0.9889041304679164,0.921875,0.7283950617283951,0.9938271604938271,0.8611111111111112,0.8041056697059189,0.8137931034482758,0.9696969696969697,0.5,59,805,5,22
209,0.8346977680043262,0.9923182441700961,0.875,0.6049382716049383,0.991358024691358,0.7981481481481482,0.706333622043254,0.7153284671532847,0.9562289562289562,0.5,49,803,7,32
210,0.9074371643776917,0.9915714067977444,0.890625,0.7037037037037037,0.991358024691358,0.8475308641975309,0.7738657983665511,0.7862068965517242,0.9652076318742986,0.5,57,803,7,24
211,0.8803058097215067,0.9930345983843927,0.8695652173913043,0.7407407407407407,0.9888888888888889,0.8648148148148148,0.7847422344211447,0.7999999999999999,0.9663299663299664,0.5,60,801,9,21
212,0.8168438769046172,0.983340954122847,0.8571428571428571,0.6666666666666666,0.9888888888888889,0.8277777777777777,0.7352060597618595,0.75,0.9595959595959596,0.5,54,801,9,27
213,0.9105697848195063,0.9872732815119646,0.9375,0.7407407407407407,0.9950617283950617,0.8679012345679011,0.8192256053756028,0.8275862068965517,0.9719416386083053,0.5,60,806,4,21
214,0.8087990123126141,0.9895442767870751,0.8709677419354839,0.6666666666666666,0.9901234567901235,0.828395061728395,0.74205914611553,0.7552447552447552,0.9607182940516273,0.5,54,802,8,27
215,0.8812033825229603,0.9873037646700198,0.8904109589041096,0.8024691358024691,0.9901234567901235,0.8962962962962964,0.8308008767416664,0.8441558441558442,0.9730639730639731,0.5,65,802,8,16
216,0.7637246249086007,0.977732053040695,0.8529411764705882,0.7160493827160493,0.9876543209876543,0.8518518518518519,0.7619394879445857,0.7785234899328859,0.9629629629629629,0.5,58,800,10,23
217,0.8548810518328936,0.993095564700503,0.8970588235294118,0.7530864197530864,0.991358024691358,0.8722222222222222,0.806051774088746,0.8187919463087249,0.9696969696969697,0.5,61,803,7,20
218,0.8650662079498962,0.9778387440938882,0.9032258064516129,0.691358024691358,0.9925925925925926,0.8419753086419752,0.7727458025338414,0.7832167832167831,0.9652076318742986,0.5,56,804,6,25
219,0.925528564949913,0.9933546715439721,0.8823529411764706,0.7407407407407407,0.9901234567901235,0.865432098765432,0.7913476787073592,0.8053691275167785,0.9674523007856342,0.5,60,802,8,21
220,0.8639340031436611,0.9866941015089163,0.9,0.5555555555555556,0.9938271604938271,0.7746913580246914,0.6862415517154528,0.6870229007633587,0.9539842873176206,0.5,45,805,5,36
221,0.7977299876690067,0.9867398262459992,0.8028169014084507,0.7037037037037037,0.9827160493827161,0.8432098765432099,0.7286830895538318,0.75,0.957351290684624,0.5,57,796,14,24
222,0.852996034492607,0.9773357719859778,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
223,0.8063206734182882,0.988370675201951,0.8382352941176471,0.7037037037037037,0.9864197530864197,0.8450617283950617,0.7472353925631989,0.7651006711409395,0.9607182940516273,0.5,57,799,11,24
224,0.8433657275627439,0.9904130467916477,0.8870967741935484,0.6790123456790124,0.991358024691358,0.8351851851851853,0.7574024743246858,0.7692307692307693,0.9629629629629629,0.5,55,803,7,26
225,0.8846127764082865,0.9918305136412132,0.9090909090909091,0.7407407407407407,0.9925925925925926,0.8666666666666667,0.8049844718999243,0.8163265306122449,0.9696969696969697,0.5,60,804,6,21
226,0.8899060063938967,0.9787227556774881,0.8472222222222222,0.7530864197530864,0.9864197530864197,0.8697530864197531,0.7800431425893298,0.7973856209150327,0.9652076318742986,0.5,61,799,11,20
227,0.9317446995996284,0.9804145709495504,0.9122807017543859,0.6419753086419753,0.9938271604938271,0.8179012345679012,0.7469418206165208,0.753623188405797,0.9618406285072951,0.5,52,805,5,29
228,0.8912774385453516,0.9881268099375096,0.890625,0.7037037037037037,0.991358024691358,0.8475308641975309,0.7738657983665511,0.7862068965517242,0.9652076318742986,0.5,57,803,7,24
229,0.7899826755990971,0.9875019051973786,0.8135593220338984,0.5925925925925926,0.9864197530864197,0.7895061728395061,0.6693991764984033,0.6857142857142857,0.9506172839506173,0.5,48,799,11,33
230,0.8642951970254126,0.991540923639689,0.8484848484848485,0.691358024691358,0.9876543209876543,0.8395061728395061,0.7453559924999299,0.7619047619047619,0.9607182940516273,0.5,56,800,10,25
231,0.8163861856385541,0.9614997713763146,0.9,0.6666666666666666,0.9925925925925926,0.8296296296296296,0.7562495338185156,0.7659574468085106,0.9629629629629629,0.5,54,804,6,27
232,0.8319132161311078,0.9776406035665295,0.8484848484848485,0.691358024691358,0.9876543209876543,0.8395061728395061,0.7453559924999299,0.7619047619047619,0.9607182940516273,0.5,56,800,10,25
233,0.9310335043215604,0.9876238378295991,0.9206349206349206,0.7160493827160493,0.9938271604938271,0.8549382716049383,0.7961270891959873,0.8055555555555556,0.9685746352413019,0.5,58,805,5,23
234,0.8989938375830095,0.9866026520347507,0.9,0.7777777777777778,0.991358024691358,0.884567901234568,0.8218024810774143,0.8344370860927153,0.9719416386083053,0.5,63,803,7,18
235,0.8918086690068274,0.9900472488949856,0.8382352941176471,0.7037037037037037,0.9864197530864197,0.8450617283950617,0.7472353925631989,0.7651006711409395,0.9607182940516273,0.5,57,799,11,24
236,0.8006863759949,0.9808260935832951,0.8225806451612904,0.6296296296296297,0.9864197530864197,0.8080246913580247,0.6960291614880629,0.7132867132867133,0.9539842873176206,0.5,51,799,11,30
237,0.8326232577932003,0.9886450236244475,0.8493150684931506,0.7654320987654321,0.9864197530864197,0.8759259259259259,0.7880961587783096,0.8051948051948052,0.9663299663299664,0.5,62,799,11,19
238,0.7904830535484648,0.9874714220393234,0.8208955223880597,0.6790123456790124,0.9851851851851852,0.8320987654320988,0.7240711912422413,0.7432432432432432,0.957351290684624,0.5,55,798,12,26
239,0.8243923155419615,0.9840115836000609,0.8813559322033898,0.6419753086419753,0.991358024691358,0.8166666666666667,0.7321999521187226,0.7428571428571428,0.9595959595959596,0.5,52,803,7,29
240,0.7827380349744556,0.9882639841487578,0.8225806451612904,0.6296296296296297,0.9864197530864197,0.8080246913580247,0.6960291614880629,0.7132867132867133,0.9539842873176206,0.5,51,799,11,30
