ratio,negative_ratio,sampling_round,outer_fold,n_selected_total,n_train_graphs,n_validation_graphs,n_test_graphs,n_train_edcs,n_train_non_edcs,n_validation_edcs,n_validation_non_edcs,n_test_edcs,n_test_non_edcs,best_epoch,best_validation_pr_auc,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,dropout,pr_auc,roc_auc,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
10,1:10,11,3,891,715,143,176,65,650,13,130,16,160,24,0.9154375036727977,60,40,20,0.0005,0.0005,0.5,0.8452590791069707,0.9662109375,0.875,0.96875,0.921875,0.7816406582774961,0.7999999999999999,0.9602272727272727,0.49999999999999994,14,155,5,2
10,1:10,11,4,891,715,143,176,65,650,13,130,16,160,6,0.9599511599511599,60,40,20,0.0005,0.0005,0.5,0.9299003559313661,0.991796875,1.0,0.9375,0.96875,0.75955452531275,0.761904761904762,0.9431818181818182,0.4749999999999999,16,150,10,0
10,1:10,11,5,891,715,143,176,65,650,13,130,16,160,14,0.9632478632478633,60,40,20,0.0005,0.0005,0.5,0.9038716868879911,0.9927734375,0.9375,0.96875,0.953125,0.820900849754832,0.8333333333333334,0.9659090909090909,0.4699999999999999,15,155,5,1
10,1:10,12,1,891,704,143,187,64,640,13,130,17,170,21,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,0.8538440970793912,0.985121107266436,0.7647058823529411,0.9882352941176471,0.8764705882352941,0.7968931921468037,0.8125,0.9679144385026738,0.4649999999999999,13,168,2,4
10,1:10,12,2,891,715,143,176,65,650,13,130,16,160,42,0.9612426035502959,60,40,20,0.0005,0.0005,0.5,0.8625714308159163,0.99375,1.0,0.95,0.975,0.7958224257542214,0.8,0.9545454545454546,0.5399999999999999,16,152,8,0
10,1:10,12,3,891,715,143,176,65,650,13,130,16,160,3,0.8886104091986444,60,40,20,0.0005,0.0005,0.5,0.8338444303302596,0.966015625,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49999999999999994,16,0,160,0
10,1:10,12,4,891,715,143,176,65,650,13,130,16,160,32,0.7999333999333998,60,40,20,0.0005,0.0005,0.5,0.9416095637893238,0.994921875,0.625,0.99375,0.809375,0.7348469228349535,0.7407407407407406,0.9602272727272727,0.5049999999999999,10,159,1,6
10,1:10,12,5,891,715,143,176,65,650,13,130,16,160,14,0.9774161735700198,60,40,20,0.0005,0.0005,0.5,0.819113005050505,0.9876953125000001,0.6875,0.99375,0.840625,0.776987354847874,0.7857142857142857,0.9659090909090909,0.49999999999999994,11,159,1,5
10,1:10,13,1,891,704,143,187,64,640,13,130,17,170,5,0.8227204984557925,60,40,20,0.0005,0.0005,0.5,0.9428030639103303,0.9949826989619377,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.4799999999999999,17,0,170,0
10,1:10,13,2,891,715,143,176,65,650,13,130,16,160,3,0.946186166774402,60,40,20,0.0005,0.0005,0.5,0.7755830107392607,0.9851562500000001,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.4599999999999999,16,0,160,0
10,1:10,13,3,891,715,143,176,65,650,13,130,16,160,4,0.8601446184203982,60,40,20,0.0005,0.0005,0.5,0.7894161780771688,0.9867187500000001,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49499999999999994,16,0,160,0
10,1:10,13,4,891,715,143,176,65,650,13,130,16,160,16,0.9265806657111004,60,40,20,0.0005,0.0005,0.5,0.9446445288121489,0.992578125,0.75,1.0,0.875,0.8553989227683015,0.8571428571428571,0.9772727272727273,0.4499999999999999,12,160,0,4
10,1:10,13,5,891,715,143,176,65,650,13,130,16,160,5,0.9647435897435896,60,40,20,0.0005,0.0005,0.5,0.7634791414529318,0.947265625,0.5625,0.99375,0.778125,0.6907739678786363,0.6923076923076923,0.9545454545454546,0.48999999999999994,9,159,1,7
10,1:10,14,1,891,704,143,187,64,640,13,130,17,170,12,0.8510591972130432,60,40,20,0.0005,0.0005,0.5,0.9241986604845196,0.9920415224913495,1.0,0.888235294117647,0.9441176470588235,0.6476453075908483,0.6415094339622641,0.8983957219251337,0.4599999999999999,17,151,19,0
10,1:10,14,2,891,715,143,176,65,650,13,130,16,160,12,0.9282650042265426,60,40,20,0.0005,0.0005,0.5,0.96875,0.9958984375000001,1.0,0.9375,0.96875,0.75955452531275,0.761904761904762,0.9431818181818182,0.5149999999999999,16,150,10,0
10,1:10,14,3,891,715,143,176,65,650,13,130,16,160,1,0.9205128205128206,60,40,20,0.0005,0.0005,0.5,0.9157889955224514,0.991796875,0.0625,1.0,0.53125,0.23904572186687872,0.11764705882352941,0.9147727272727273,0.37999999999999995,1,160,0,15
10,1:10,14,4,891,715,143,176,65,650,13,130,16,160,46,0.8230498537102311,60,40,20,0.0005,0.0005,0.5,0.8450026946737473,0.9890625000000001,0.9375,0.96875,0.953125,0.820900849754832,0.8333333333333334,0.9659090909090909,0.49999999999999994,15,155,5,1
10,1:10,14,5,891,715,143,176,65,650,13,130,16,160,61,0.9309190809190808,60,40,20,0.0005,0.0005,0.5,0.7345800212718316,0.958984375,0.8125,0.9875,0.9,0.8236664986723672,0.8387096774193549,0.9715909090909091,0.42499999999999993,13,158,2,3
10,1:10,15,1,891,704,143,187,64,640,13,130,17,170,80,0.9280936454849499,60,40,20,0.0005,0.0005,0.5,0.7396729169863864,0.9794117647058824,0.8235294117647058,0.9647058823529412,0.8941176470588235,0.733215377920541,0.7567567567567567,0.9518716577540107,0.6799999999999999,14,164,6,3
10,1:10,15,2,891,715,143,176,65,650,13,130,16,160,33,0.9305215701976834,60,40,20,0.0005,0.0005,0.5,0.8252282541804601,0.988671875,0.875,0.98125,0.928125,0.833292636816117,0.8484848484848485,0.9715909090909091,0.5499999999999999,14,157,3,2
10,1:10,15,3,891,715,143,176,65,650,13,130,16,160,2,0.9273263286421181,60,40,20,0.0005,0.0005,0.5,0.7369348623120174,0.9273437500000001,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49999999999999994,16,0,160,0
10,1:10,15,4,891,715,143,176,65,650,13,130,16,160,30,0.7894413279028664,60,40,20,0.0005,0.0005,0.5,0.9851190476190477,0.998046875,0.9375,0.99375,0.965625,0.93125,0.9375,0.9886363636363636,0.4799999999999999,15,159,1,1
10,1:10,15,5,891,715,143,176,65,650,13,130,16,160,81,0.9461538461538461,60,40,20,0.0005,0.0005,0.5,0.9096624318663793,0.973046875,0.8125,0.99375,0.903125,0.8565805033563155,0.8666666666666666,0.9772727272727273,0.4749999999999999,13,159,1,3
10,1:10,16,1,891,704,143,187,64,640,13,130,17,170,26,0.8836351233112367,60,40,20,0.0005,0.0005,0.5,0.9672159059702312,0.9967128027681661,0.7058823529411765,1.0,0.8529411764705883,0.8280786712108251,0.8275862068965517,0.9732620320855615,0.5299999999999999,12,170,0,5
10,1:10,16,2,891,715,143,176,65,650,13,130,16,160,21,0.831864503018349,60,40,20,0.0005,0.0005,0.5,0.9208694083694084,0.990234375,0.625,1.0,0.8125,0.7761505257063329,0.7692307692307693,0.9659090909090909,0.5149999999999999,10,160,0,6
10,1:10,16,3,891,715,143,176,65,650,13,130,16,160,20,0.9299396681749623,60,40,20,0.0005,0.0005,0.5,0.8622123464770524,0.987890625,0.875,0.975,0.925,0.806443809226796,0.823529411764706,0.9659090909090909,0.49999999999999994,14,156,4,2
10,1:10,16,4,891,715,143,176,65,650,13,130,16,160,8,0.8793134216211138,60,40,20,0.0005,0.0005,0.5,0.6844650416984976,0.9501953125,0.875,0.95625,0.915625,0.7371844139800121,0.7567567567567567,0.9488636363636364,0.4549999999999999,14,153,7,2
10,1:10,16,5,891,715,143,176,65,650,13,130,16,160,35,0.8420978594055517,60,40,20,0.0005,0.0005,0.5,0.8453503320818068,0.988671875,0.5,0.99375,0.746875,0.6443882325726552,0.64,0.9488636363636364,0.4649999999999999,8,159,1,8
10,1:10,17,1,891,704,143,187,64,640,13,130,17,170,9,0.983826429980276,60,40,20,0.0005,0.0005,0.5,0.8137230608683895,0.986159169550173,0.9411764705882353,0.9705882352941176,0.9558823529411764,0.8301718573158744,0.8421052631578947,0.9679144385026738,0.42499999999999993,16,165,5,1
10,1:10,17,2,891,715,143,176,65,650,13,130,16,160,11,0.9897435897435897,60,40,20,0.0005,0.0005,0.5,0.926018426018426,0.994140625,0.3125,1.0,0.65625,0.5407380704358751,0.47619047619047616,0.9375,0.48499999999999993,5,160,0,11
10,1:10,17,3,891,715,143,176,65,650,13,130,16,160,39,0.8287306710383634,60,40,20,0.0005,0.0005,0.5,0.9215093021014074,0.991796875,0.5625,0.99375,0.778125,0.6907739678786363,0.6923076923076923,0.9545454545454546,0.4649999999999999,9,159,1,7
10,1:10,17,4,891,715,143,176,65,650,13,130,16,160,21,0.8288100788100788,60,40,20,0.0005,0.0005,0.5,0.8422634657009657,0.9671875,0.9375,0.95625,0.946875,0.7768985960673559,0.7894736842105263,0.9545454545454546,0.4699999999999999,15,153,7,1
10,1:10,17,5,891,715,143,176,65,650,13,130,16,160,10,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.8852364955306132,0.98984375,1.0,0.93125,0.965625,0.7428673177976346,0.7441860465116279,0.9375,0.5099999999999999,16,149,11,0
10,1:10,18,1,891,704,143,187,64,640,13,130,17,170,2,0.9450615623692549,60,40,20,0.0005,0.0005,0.5,0.8416322609096472,0.9650519031141869,0.4117647058823529,0.9941176470588236,0.7029411764705882,0.5766039082759552,0.56,0.9411764705882353,0.49999999999999994,7,169,1,10
10,1:10,18,2,891,715,143,176,65,650,13,130,16,160,97,0.8896341930593606,60,40,20,0.0005,0.0005,0.5,0.9093834984459985,0.9927734374999999,0.875,0.98125,0.928125,0.833292636816117,0.8484848484848485,0.9715909090909091,0.835,14,157,3,2
10,1:10,18,3,891,715,143,176,65,650,13,130,16,160,1,1.0,60,40,20,0.0005,0.0005,0.5,0.8422759789874729,0.987890625,0.625,0.9875,0.80625,0.6985757869274463,0.7142857142857143,0.9545454545454546,0.42499999999999993,10,158,2,6
10,1:10,18,4,891,715,143,176,65,650,13,130,16,160,72,0.7098885654315519,60,40,20,0.0005,0.0005,0.5,0.8461173732313438,0.9896484375,0.8125,0.99375,0.903125,0.8565805033563155,0.8666666666666666,0.9772727272727273,0.5249999999999999,13,159,1,3
10,1:10,18,5,891,715,143,176,65,650,13,130,16,160,30,0.8241910866910866,60,40,20,0.0005,0.0005,0.5,0.9777661064425771,0.997265625,0.9375,0.9875,0.9625,0.9001993448816447,0.9090909090909091,0.9829545454545454,0.48999999999999994,15,158,2,1
10,1:10,19,1,891,704,143,187,64,640,13,130,17,170,2,0.7820785494698539,60,40,20,0.0005,0.0005,0.5,0.9508938869665513,0.9942906574394463,0.7647058823529411,1.0,0.8823529411764706,0.864364759104401,0.8666666666666666,0.9786096256684492,0.5099999999999999,13,170,0,4
10,1:10,19,2,891,715,143,176,65,650,13,130,16,160,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.7744619963369963,0.9837890625,1.0,0.91875,0.959375,0.7119666788018508,0.7111111111111111,0.9261363636363636,0.4649999999999999,16,147,13,0
10,1:10,19,3,891,715,143,176,65,650,13,130,16,160,1,0.9245691892453025,60,40,20,0.0005,0.0005,0.5,0.7686519073032231,0.955859375,0.9375,0.54375,0.740625,0.2766992952647332,0.28846153846153844,0.5795454545454546,0.38999999999999996,15,87,73,1
10,1:10,19,4,891,715,143,176,65,650,13,130,16,160,15,0.803540260908682,60,40,20,0.0005,0.0005,0.5,0.9930555555555556,0.9992187499999999,0.5625,1.0,0.78125,0.7341131763485946,0.72,0.9602272727272727,0.4599999999999999,9,160,0,7
10,1:10,19,5,891,715,143,176,65,650,13,130,16,160,4,0.9397435897435895,60,40,20,0.0005,0.0005,0.5,0.8221496898354483,0.986328125,0.9375,0.94375,0.940625,0.7382300133641133,0.75,0.9431818181818182,0.5099999999999999,15,151,9,1
10,1:10,20,1,891,704,143,187,64,640,13,130,17,170,4,0.9945054945054944,60,40,20,0.0005,0.0005,0.5,0.7963324201615825,0.9820069204152249,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.43999999999999995,17,0,170,0
10,1:10,20,2,891,715,143,176,65,650,13,130,16,160,1,0.9459984459984458,60,40,20,0.0005,0.0005,0.5,0.9384469696969696,0.99140625,0.75,1.0,0.875,0.8553989227683015,0.8571428571428571,0.9772727272727273,0.5099999999999999,12,160,0,4
10,1:10,20,3,891,715,143,176,65,650,13,130,16,160,22,0.7099941932031484,60,40,20,0.0005,0.0005,0.5,0.802390976326735,0.9875,0.9375,0.96875,0.953125,0.820900849754832,0.8333333333333334,0.9659090909090909,0.48499999999999993,15,155,5,1
10,1:10,20,4,891,715,143,176,65,650,13,130,16,160,2,0.8775335775335775,60,40,20,0.0005,0.0005,0.5,0.9676470588235294,0.9958984375,0.8125,1.0,0.90625,0.8930543165283613,0.896551724137931,0.9829545454545454,0.4049999999999999,13,160,0,3
10,1:10,20,5,891,715,143,176,65,650,13,130,16,160,27,0.9412564999103461,60,40,20,0.0005,0.0005,0.5,0.8203108334901813,0.9812500000000002,0.9375,0.94375,0.940625,0.7382300133641133,0.75,0.9431818181818182,0.5149999999999999,15,151,9,1
10,1:10,21,1,891,704,143,187,64,640,13,130,17,170,22,0.8226966016439701,60,40,20,0.0005,0.0005,0.5,0.852842936520773,0.989446366782007,1.0,0.9647058823529412,0.9823529411764707,0.8444190181781019,0.85,0.9679144385026738,0.5299999999999999,17,164,6,0
10,1:10,21,2,891,715,143,176,65,650,13,130,16,160,44,0.8000973385588772,60,40,20,0.0005,0.0005,0.5,0.9069054447014974,0.9912109375,0.875,0.9875,0.93125,0.8625,0.875,0.9772727272727273,0.38999999999999996,14,158,2,2
10,1:10,21,3,891,715,143,176,65,650,13,130,16,160,39,0.8549322472399394,60,40,20,0.0005,0.0005,0.5,0.9193781526601313,0.972265625,0.8125,0.99375,0.903125,0.8565805033563155,0.8666666666666666,0.9772727272727273,0.5199999999999999,13,159,1,3
10,1:10,21,4,891,715,143,176,65,650,13,130,16,160,84,0.8395642818719742,60,40,20,0.0005,0.0005,0.5,0.9595321824381926,0.994921875,0.875,0.98125,0.928125,0.833292636816117,0.8484848484848485,0.9715909090909091,0.6849999999999999,14,157,3,2
10,1:10,21,5,891,715,143,176,65,650,13,130,16,160,35,0.9408882783882784,60,40,20,0.0005,0.0005,0.5,0.7486564945175002,0.9794921875,0.875,0.975,0.925,0.806443809226796,0.823529411764706,0.9659090909090909,0.44499999999999995,14,156,4,2
10,1:10,22,1,891,704,143,187,64,640,13,130,17,170,9,0.8846525269602193,60,40,20,0.0005,0.0005,0.5,0.9911764705882353,0.998961937716263,0.7647058823529411,1.0,0.8823529411764706,0.864364759104401,0.8666666666666666,0.9786096256684492,0.48499999999999993,13,170,0,4
10,1:10,22,2,891,715,143,176,65,650,13,130,16,160,41,0.9855769230769229,60,40,20,0.0005,0.0005,0.5,0.8448959129106188,0.99140625,0.8125,0.99375,0.903125,0.8565805033563155,0.8666666666666666,0.9772727272727273,0.5249999999999999,13,159,1,3
10,1:10,22,3,891,715,143,176,65,650,13,130,16,160,4,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.8474948178436551,0.966796875,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49499999999999994,16,0,160,0
10,1:10,22,4,891,715,143,176,65,650,13,130,16,160,19,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.8041095036499448,0.97734375,0.6875,0.98125,0.834375,0.7104970066598896,0.7333333333333334,0.9545454545454546,0.5549999999999999,11,157,3,5
10,1:10,22,5,891,715,143,176,65,650,13,130,16,160,10,0.8461538461538461,60,40,20,0.0005,0.0005,0.5,0.7922647497483023,0.9849609375,1.0,0.91875,0.959375,0.7119666788018508,0.7111111111111111,0.9261363636363636,0.48499999999999993,16,147,13,0
10,1:10,23,1,891,704,143,187,64,640,13,130,17,170,1,0.8575338123415047,60,40,20,0.0005,0.0005,0.5,0.8002051062648148,0.9771626297577855,0.4117647058823529,0.9882352941176471,0.7,0.5372515248919741,0.5384615384615384,0.9358288770053476,0.5399999999999999,7,168,2,10
10,1:10,23,2,891,715,143,176,65,650,13,130,16,160,1,0.9282880580957502,60,40,20,0.0005,0.0005,0.5,0.7318534013545647,0.9593749999999999,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.4549999999999999,16,0,160,0
10,1:10,23,3,891,715,143,176,65,650,13,130,16,160,4,0.6722883755391496,60,40,20,0.0005,0.0005,0.5,0.9594135224940179,0.9958984375,1.0,0.9625,0.98125,0.8366600265340756,0.8421052631578948,0.9659090909090909,0.5299999999999999,16,154,6,0
10,1:10,23,4,891,715,143,176,65,650,13,130,16,160,12,0.9821780783319243,60,40,20,0.0005,0.0005,0.5,0.8400569554238032,0.9873046875,0.6875,0.99375,0.840625,0.776987354847874,0.7857142857142857,0.9659090909090909,0.48499999999999993,11,159,1,5
10,1:10,23,5,891,715,143,176,65,650,13,130,16,160,19,0.9435221641103994,60,40,20,0.0005,0.0005,0.5,0.9875,0.9984375,1.0,0.975,0.9875,0.8831760866327847,0.888888888888889,0.9772727272727273,0.5149999999999999,16,156,4,0
10,1:10,24,1,891,704,143,187,64,640,13,130,17,170,48,0.9015540015540016,60,40,20,0.0005,0.0005,0.5,0.9259935246094417,0.991522491349481,0.8823529411764706,0.9882352941176471,0.9352941176470588,0.8705882352941177,0.8823529411764706,0.9786096256684492,0.7999999999999999,15,168,2,2
10,1:10,24,2,891,715,143,176,65,650,13,130,16,160,13,0.974587912087912,60,40,20,0.0005,0.0005,0.5,0.9305149201288907,0.9923828124999999,0.9375,0.95,0.94375,0.7569700748585215,0.7692307692307693,0.9488636363636364,0.4649999999999999,15,152,8,1
10,1:10,24,3,891,715,143,176,65,650,13,130,16,160,11,0.9428904428904429,60,40,20,0.0005,0.0005,0.5,0.8626231019353623,0.9884765625,0.5625,0.9875,0.775,0.6531972647421809,0.6666666666666666,0.9488636363636364,0.5399999999999999,9,158,2,7
10,1:10,24,4,891,715,143,176,65,650,13,130,16,160,17,0.8763368660129793,60,40,20,0.0005,0.0005,0.5,0.8107751204548805,0.9900390625000001,1.0,0.975,0.9875,0.8831760866327847,0.888888888888889,0.9772727272727273,0.4099999999999999,16,156,4,0
10,1:10,24,5,891,715,143,176,65,650,13,130,16,160,13,0.8047148720225643,60,40,20,0.0005,0.0005,0.5,0.8130038293415486,0.9658203125,0.9375,0.96875,0.953125,0.820900849754832,0.8333333333333334,0.9659090909090909,0.3999999999999999,15,155,5,1
10,1:10,25,1,891,704,143,187,64,640,13,130,17,170,14,0.8821569456184841,60,40,20,0.0005,0.0005,0.5,0.8387303993887494,0.9908304498269896,1.0,0.9823529411764705,0.9911764705882353,0.9137833441248533,0.9189189189189189,0.983957219251337,0.5399999999999999,17,167,3,0
10,1:10,25,2,891,715,143,176,65,650,13,130,16,160,51,0.8616092045669511,60,40,20,0.0005,0.0005,0.5,0.811968954248366,0.986328125,0.9375,0.98125,0.959375,0.8716708820319045,0.8823529411764706,0.9772727272727273,0.48999999999999994,15,157,3,1
10,1:10,25,3,891,715,143,176,65,650,13,130,16,160,56,0.784997249127684,60,40,20,0.0005,0.0005,0.5,0.8437251984126984,0.989453125,0.8125,0.9875,0.9,0.8236664986723672,0.8387096774193549,0.9715909090909091,0.49499999999999994,13,158,2,3
10,1:10,25,4,891,715,143,176,65,650,13,130,16,160,59,0.9293569175922116,60,40,20,0.0005,0.0005,0.5,0.9549793601651186,0.994140625,0.8125,0.9875,0.9,0.8236664986723672,0.8387096774193549,0.9715909090909091,0.635,13,158,2,3
10,1:10,25,5,891,715,143,176,65,650,13,130,16,160,33,0.7973889358504744,60,40,20,0.0005,0.0005,0.5,0.8563870614035087,0.965234375,0.75,0.9625,0.85625,0.675989663616579,0.7058823529411765,0.9431818181818182,0.4549999999999999,12,154,6,4
10,1:10,26,1,891,704,143,187,64,640,13,130,17,170,2,0.9148721816142631,60,40,20,0.0005,0.0005,0.5,0.8486896609733979,0.9910034602076124,0.8823529411764706,0.9823529411764705,0.9323529411764706,0.8428256222883823,0.8571428571428571,0.9732620320855615,0.4549999999999999,15,167,3,2
10,1:10,26,2,891,715,143,176,65,650,13,130,16,160,1,0.8798998010536473,60,40,20,0.0005,0.0005,0.5,0.9462042124542125,0.99296875,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5349999999999999,8,160,0,8
10,1:10,26,3,891,715,143,176,65,650,13,130,16,160,19,0.9471986346986345,60,40,20,0.0005,0.0005,0.5,0.8913587793570379,0.9908203125,0.625,0.99375,0.809375,0.7348469228349535,0.7407407407407406,0.9602272727272727,0.4499999999999999,10,159,1,6
10,1:10,26,4,891,715,143,176,65,650,13,130,16,160,2,0.989010989010989,60,40,20,0.0005,0.0005,0.5,0.799953921261487,0.98125,0.5,0.9875,0.74375,0.6053974100509396,0.6153846153846154,0.9431818181818182,0.33999999999999997,8,158,2,8
10,1:10,26,5,891,715,143,176,65,650,13,130,16,160,12,0.8377725063959882,60,40,20,0.0005,0.0005,0.5,0.7908795925176973,0.958984375,0.9375,0.94375,0.940625,0.7382300133641133,0.75,0.9431818181818182,0.4499999999999999,15,151,9,1
10,1:10,27,1,891,704,143,187,64,640,13,130,17,170,25,0.9821780783319245,60,40,20,0.0005,0.0005,0.5,0.9598226456357946,0.9955017301038063,0.8823529411764706,0.9882352941176471,0.9352941176470588,0.8705882352941177,0.8823529411764706,0.9786096256684492,0.48499999999999993,15,168,2,2
10,1:10,27,2,891,715,143,176,65,650,13,130,16,160,26,0.8825091575091575,60,40,20,0.0005,0.0005,0.5,0.8176982668067228,0.9880859375000001,0.9375,0.975,0.95625,0.8453298971001069,0.8571428571428572,0.9715909090909091,0.4649999999999999,15,156,4,1
10,1:10,27,3,891,715,143,176,65,650,13,130,16,160,38,0.9401913875598087,60,40,20,0.0005,0.0005,0.5,0.8711881868131868,0.9908203125,0.625,0.9875,0.80625,0.6985757869274463,0.7142857142857143,0.9545454545454546,0.49499999999999994,10,158,2,6
10,1:10,27,4,891,715,143,176,65,650,13,130,16,160,24,0.966256499910346,60,40,20,0.0005,0.0005,0.5,0.932500784323701,0.9732421875,0.75,0.99375,0.871875,0.8174881820528846,0.8275862068965517,0.9715909090909091,0.5149999999999999,12,159,1,4
10,1:10,27,5,891,715,143,176,65,650,13,130,16,160,16,0.9595285056823517,60,40,20,0.0005,0.0005,0.5,0.7848245504495506,0.977734375,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.48999999999999994,16,0,160,0
10,1:10,28,1,891,704,143,187,64,640,13,130,17,170,15,0.8225683316181054,60,40,20,0.0005,0.0005,0.5,0.9093494260449277,0.993598615916955,0.8823529411764706,0.9882352941176471,0.9352941176470588,0.8705882352941177,0.8823529411764706,0.9786096256684492,0.4799999999999999,15,168,2,2
10,1:10,28,2,891,715,143,176,65,650,13,130,16,160,7,0.819774361441028,60,40,20,0.0005,0.0005,0.5,0.7986208336751814,0.98046875,0.6875,0.9875,0.8375,0.7419220475774079,0.7586206896551724,0.9602272727272727,0.4699999999999999,11,158,2,5
10,1:10,28,3,891,715,143,176,65,650,13,130,16,160,5,0.8761518019436572,60,40,20,0.0005,0.0005,0.5,0.9686085972850679,0.9955078125,0.1875,1.0,0.59375,0.41642574923301445,0.3157894736842105,0.9261363636363636,0.5199999999999999,3,160,0,13
10,1:10,28,4,891,715,143,176,65,650,13,130,16,160,45,0.9427053338818046,60,40,20,0.0005,0.0005,0.5,0.8425494134133841,0.9923828124999999,1.0,0.96875,0.984375,0.8591246929842246,0.8648648648648648,0.9715909090909091,0.5449999999999999,16,155,5,0
10,1:10,28,5,891,715,143,176,65,650,13,130,16,160,21,0.9593684093684094,60,40,20,0.0005,0.0005,0.5,0.8658348979024851,0.964453125,0.8125,0.975,0.89375,0.7663859287505894,0.787878787878788,0.9602272727272727,0.41999999999999993,13,156,4,3
10,1:10,29,1,891,704,143,187,64,640,13,130,17,170,3,0.8410256410256411,60,40,20,0.0005,0.0005,0.5,0.8263762694960387,0.9873702422145328,1.0,0.8941176470588236,0.9470588235294117,0.6590035768383312,0.6538461538461539,0.9037433155080213,0.4799999999999999,17,152,18,0
10,1:10,29,2,891,715,143,176,65,650,13,130,16,160,5,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,0.8599413117260758,0.9625,0.875,0.9625,0.91875,0.7586256128768792,0.7777777777777777,0.9545454545454546,0.41999999999999993,14,154,6,2
10,1:10,29,3,891,715,143,176,65,650,13,130,16,160,3,0.9632478632478632,60,40,20,0.0005,0.0005,0.5,0.8911978733434347,0.989453125,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49999999999999994,16,0,160,0
10,1:10,29,4,891,715,143,176,65,650,13,130,16,160,16,0.9330271036153388,60,40,20,0.0005,0.0005,0.5,0.8100780653170359,0.98984375,1.0,0.9625,0.98125,0.8366600265340756,0.8421052631578948,0.9659090909090909,0.4699999999999999,16,154,6,0
10,1:10,29,5,891,715,143,176,65,650,13,130,16,160,30,0.9838264299802759,60,40,20,0.0005,0.0005,0.5,0.8132861929736929,0.9806640625,0.8125,0.99375,0.903125,0.8565805033563155,0.8666666666666666,0.9772727272727273,0.6,13,159,1,3
10,1:10,30,1,891,704,143,187,64,640,13,130,17,170,7,0.949913121066967,60,40,20,0.0005,0.0005,0.5,0.8575494564730466,0.9608996539792387,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49999999999999994,17,0,170,0
10,1:10,30,2,891,715,143,176,65,650,13,130,16,160,21,0.8070054128877658,60,40,20,0.0005,0.0005,0.5,0.8393969391139476,0.9890625,0.875,0.98125,0.928125,0.833292636816117,0.8484848484848485,0.9715909090909091,0.5099999999999999,14,157,3,2
10,1:10,30,3,891,715,143,176,65,650,13,130,16,160,4,0.7966516389593312,60,40,20,0.0005,0.0005,0.5,0.7818137237182322,0.9839843749999999,0.125,1.0,0.5625,0.33903175181040524,0.2222222222222222,0.9204545454545454,0.5249999999999999,2,160,0,14
10,1:10,30,4,891,715,143,176,65,650,13,130,16,160,65,0.8934104357181278,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.9375,1.0,0.96875,0.9652341781316803,0.967741935483871,0.9943181818181818,0.5199999999999999,15,160,0,1
10,1:10,30,5,891,715,143,176,65,650,13,130,16,160,48,0.9589457550996012,60,40,20,0.0005,0.0005,0.5,0.8322072725033252,0.9890625,0.875,0.99375,0.934375,0.8944503384020238,0.9032258064516129,0.9829545454545454,0.44499999999999995,14,159,1,2
10,1:10,31,1,891,704,143,187,64,640,13,130,17,170,8,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.8340032516503104,0.9899653979238754,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.49499999999999994,17,0,170,0
10,1:10,31,2,891,715,143,176,65,650,13,130,16,160,1,0.9560080442433383,60,40,20,0.0005,0.0005,0.5,0.8363452009591716,0.991796875,0.4375,0.99375,0.715625,0.5951815449327805,0.5833333333333334,0.9431818181818182,0.4149999999999999,7,159,1,9
10,1:10,31,3,891,715,143,176,65,650,13,130,16,160,22,0.8264612580402054,60,40,20,0.0005,0.0005,0.5,0.8164743491165372,0.9833984375,0.9375,0.925,0.93125,0.688024764134722,0.6976744186046512,0.9261363636363636,0.4149999999999999,15,148,12,1
10,1:10,31,4,891,715,143,176,65,650,13,130,16,160,5,0.9325712471223306,60,40,20,0.0005,0.0005,0.5,0.9100082736356471,0.9712890624999999,1.0,0.0,0.5,0.0,0.16666666666666669,0.09090909090909091,0.4799999999999999,16,0,160,0
