mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.994047689437866,0.5587865992708798,0.7167573928833008,0.26155540799355087,gini,,1,10,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9718875502008032,0.9920634920634921,0.9800796812749005,0.9800796812749005,0.9839999999999999,0.996078431372549,0.976,0.97165991902834,0.9803921568627452,0.981232059335263,0.007459260826594387,19
5.746194529533386,0.9206073968940055,1.6441375494003296,0.7759951001488121,gini,,1,10,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9718875502008032,0.9920634920634921,0.9800796812749005,0.9800796812749005,0.9799196787148594,0.996078431372549,0.976,0.97165991902834,0.9803921568627452,0.9812287574919575,0.007466719986011178,22
1.4091144323348999,0.23779901072702753,0.6072463035583496,0.16513665298109234,gini,,2,2,100,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.968,0.9880478087649402,0.9800796812749005,0.976190476190476,0.9839999999999999,0.996078431372549,0.97165991902834,0.97165991902834,0.984251968503937,0.9800047885438383,0.00809321480791118,162
1.759583830833435,0.33523363577530685,1.1331605672836305,0.30772126639588937,gini,,2,2,200,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9718875502008032,0.9920634920634921,0.9800796812749005,0.976190476190476,0.9839999999999999,0.996078431372549,0.97165991902834,0.97165991902834,0.984251968503937,0.9807951118937739,0.008070018066452007,82
3.7516357421875,0.6683755170009092,1.3967507123947143,0.7195202738208346,gini,,2,2,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9718875502008032,0.9920634920634921,0.9800796812749005,0.976190476190476,0.9839999999999999,0.996078431372549,0.97165991902834,0.97165991902834,0.984251968503937,0.9811998421789822,0.008125290034817134,54
4.6621828317642215,0.35660680351544016,0.9937012672424317,0.24070428100800975,gini,,2,2,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9718875502008032,0.9880478087649402,0.9800796812749005,0.9800796812749005,0.9839999999999999,0.996078431372549,0.97165991902834,0.97165991902834,0.984251968503937,0.9811871943575694,0.007518234847479415,60
2.9382259368896486,0.46883230400512943,0.5724592447280884,0.32235047140357037,gini,,2,5,100,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.968,0.9880478087649402,0.9800796812749005,0.9800796812749005,0.9839999999999999,0.996078431372549,0.9677419354838711,0.97165991902834,0.984251968503937,0.9800019106978338,0.008492340811471008,175
1.9918785333633422,0.638666159419023,0.9519464492797851,0.3104847002614204,gini,,2,5,200,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9638554216867471,0.9920634920634921,0.9800796812749005,0.976190476190476,0.9839999999999999,0.996078431372549,0.97165991902834,0.97165991902834,0.984251968503937,0.9799918990423683,0.009232599071106393,200
2.627649736404419,0.6427119060592913,0.9438552856445312,0.33471184327330283,gini,,2,5,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9638554216867471,0.9920634920634921,0.9800796812749005,0.976190476190476,0.9839999999999999,0.996078431372549,0.97165991902834,0.97165991902834,0.984251968503937,0.9799918990423683,0.009232599071106393,200
4.368948316574096,0.6775797913298022,0.903476357460022,0.3737178158030643,gini,,2,5,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.968,0.9880478087649402,0.9800796812749005,0.976190476190476,0.9839999999999999,0.996078431372549,0.9677419354838711,0.97165991902834,0.984251968503937,0.9800177204745998,0.008675985202648699,148
1.5447587490081787,0.05268959312045206,1.6005377531051637,0.38674027749666867,gini,,2,10,100,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9638554216867471,0.9880478087649402,0.9881422924901185,0.976190476190476,0.9839999999999999,0.9921875,0.9758064516129031,0.97165991902834,0.984251968503937,0.9804221519552362,0.008211001467235812,118
1.9646503448486328,0.42874877514426163,0.6857550382614136,0.3001592762493134,gini,,2,10,200,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.96,0.9880478087649402,0.9841269841269842,0.976190476190476,0.9839999999999999,0.996078431372549,0.9758064516129031,0.97165991902834,0.984251968503937,0.9804289023727113,0.009440562013656669,98
3.2559483528137205,0.6009064371727088,0.8579593420028686,0.4127816252486215,gini,,2,10,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9558232931726907,0.9880478087649402,0.9841269841269842,0.976190476190476,0.9839999999999999,0.9921875,0.97165991902834,0.97165991902834,0.984251968503937,0.9792074852942692,0.01006630192574696,277
4.590278911590576,0.4357903879552744,0.9046142578125,0.16839703198097725,gini,,2,10,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.968,0.9880478087649402,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.996078431372549,0.9718875502008032,0.97165991902834,0.984251968503937,0.9804511661934814,0.008529699162319986,93
1.4422943592071533,0.2625186774427005,1.2433221578598022,0.5710659202384325,gini,,4,2,100,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.976,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9799196787148594,0.9921875,0.9677419354838711,0.9674796747967479,0.9763779527559056,0.9755631328733179,0.009907517461318406,488
2.792231798171997,0.7330459340829844,0.6404072284698487,0.18979068539147692,gini,,4,2,200,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9512195121951219,0.9839999999999999,0.9841269841269842,0.9763779527559056,0.9758064516129031,0.9921875,0.9677419354838711,0.97165991902834,0.9802371541501976,0.9763437090628223,0.010615007113297511,468
3.1210895776748657,0.5166419562483084,1.1485174417495727,0.4202385750975112,gini,,4,2,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9512195121951219,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.9921875,0.9635627530364372,0.9674796747967479,0.9763779527559056,0.9755366073996374,0.011513166746319655,498
4.550653290748596,0.8342092436929763,1.1351797580718994,0.28030636242889934,gini,,4,2,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9516129032258065,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.996078431372549,0.9635627530364372,0.9674796747967479,0.984251968503937,0.9771571714999722,0.012463584253580167,430
1.17560932636261,0.12903494093365764,0.5240147829055786,0.25946286039972144,gini,,4,5,100,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.976,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9799196787148594,0.9921875,0.9677419354838711,0.9674796747967479,0.9763779527559056,0.9755631328733179,0.009907517461318406,488
